Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.1-60253-53-17,192.168.10.3,60253,192.168.10.1,53,17,07/07/2017 02:19:55 PM,196567,1,1,40.0,126.0,40.0,40.0,40.0,0.0,126.0,126.0,126.0,0.0,844.4957698901648,10.174647830001984,196567.0,0.0,196567.0,196567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.087323915000992,5.087323915000992,40.0,126.0,83.0,60.81118318204309,3698.0,0,0,0,0,0,0,0,0,1.0,83.0,40.0,126.0,0,0,0,0,0,0,0,20,0,63,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62246-53-17,192.168.10.3,62246,192.168.10.1,53,17,07/07/2017 02:24:55 PM,32143,1,1,54.0,70.0,54.0,54.0,54.0,0.0,70.0,70.0,70.0,0.0,3857.7606321749686,62.221945680241426,32143.0,0.0,32143.0,32143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.110972840120713,31.110972840120713,54.0,70.0,62.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,62.0,54.0,70.0,0,0,0,0,0,0,0,27,0,35,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-207.210.46.249-123-123-17,192.168.10.16,123,207.210.46.249,123,17,07/07/2017 02:28:31 PM,26140,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3672.532517214996,76.51109410864575,26140.0,0.0,26140.0,26140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,38.255547054322875,38.255547054322875,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-198.100.147.178-123-123-17,192.168.10.19,123,198.100.147.178,123,17,07/07/2017 02:28:29 PM,68016292,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.8228530893745276,0.05880943936196933,2.2672097333333336E7,3.924031743364593E7,6.7982913E7,16593.0,6.7999506E7,6.7999506E7,0.0,6.7999506E7,6.7999506E7,6.7999699E7,6.7999699E7,0.0,6.7999699E7,6.7999699E7,0,0,0,0,16,16,0.029404719680984664,0.029404719680984664,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16593.0,0.0,16593.0,16593.0,6.7982913E7,0.0,6.7982913E7,6.7982913E7,BENIGN
192.168.10.19-159.203.8.72-123-123-17,192.168.10.19,123,159.203.8.72,123,17,07/07/2017 02:28:29 PM,69021749,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.7817318856988105,0.05795274761872522,2.3007249666666664E7,3.981091443698759E7,6.8976934E7,22236.0,6.8999513E7,6.8999513E7,0.0,6.8999513E7,6.8999513E7,6.899917E7,6.899917E7,0.0,6.899917E7,6.899917E7,0,0,0,0,16,16,0.02897637380936261,0.02897637380936261,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,22579.0,0.0,22579.0,22579.0,6.8976934E7,0.0,6.8976934E7,6.8976934E7,BENIGN
192.168.10.3-192.168.10.1-60384-53-17,192.168.10.3,60384,192.168.10.1,53,17,07/07/2017 02:17:47 PM,23453,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,4349.123779473841,85.27693685242825,23453.0,0.0,23453.0,23453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.638468426214125,42.638468426214125,43.0,59.0,51.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,51.0,43.0,59.0,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60198-53-17,192.168.10.3,60198,192.168.10.1,53,17,07/07/2017 02:10:59 PM,447380,2,2,101.0,370.0,53.0,48.0,50.5,3.5355339059327378,242.0,128.0,185.0,80.61017305526642,1052.796280566856,8.94094505789262,149126.66666666666,156452.90432054413,326453.0,30563.0,416817.0,416817.0,0.0,416817.0,416817.0,357016.0,357016.0,0.0,357016.0,357016.0,0,0,0,0,16,16,4.47047252894631,4.47047252894631,48.0,242.0,117.75,90.55523176492896,8200.25,0,0,0,0,0,0,0,0,1.0,117.75,50.5,185.0,0,0,0,0,0,0,0,25,0,92,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61235-53-17,192.168.10.3,61235,192.168.10.1,53,17,07/07/2017 02:28:04 PM,107724,1,1,48.0,142.0,48.0,48.0,48.0,0.0,142.0,142.0,142.0,0.0,1763.7666629534738,18.56596487319446,107724.0,0.0,107724.0,107724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.28298243659723,9.28298243659723,48.0,142.0,95.0,66.46803743153546,4418.0,0,0,0,0,0,0,0,0,1.0,95.0,48.0,142.0,0,0,0,0,0,0,0,24,0,71,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62198-53-17,192.168.10.3,62198,192.168.10.1,53,17,07/07/2017 02:25:40 PM,30757,1,1,43.0,139.0,43.0,43.0,43.0,0.0,139.0,139.0,139.0,0.0,5917.352147478623,65.02584777449036,30757.0,0.0,30757.0,30757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.51292388724518,32.51292388724518,43.0,139.0,91.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,91.0,43.0,139.0,0,0,0,0,0,0,0,21,0,69,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61927-53-17,192.168.10.3,61927,192.168.10.1,53,17,07/07/2017 02:09:12 PM,116671282,2,2,101.0,299.0,58.0,43.0,50.5,10.606601717798213,186.0,113.0,149.5,51.61879502661797,3.428435799651194,0.034284357996511944,3.889042733333333E7,6.727987466650027E7,1.16578533E8,31760.0,1.16639522E8,1.16639522E8,0.0,1.16639522E8,1.16639522E8,1.16610293E8,1.16610293E8,0.0,1.16610293E8,1.16610293E8,0,0,0,0,16,16,0.017142178998255972,0.017142178998255972,43.0,186.0,100.0,64.75080437080814,4192.666666666667,0,0,0,0,0,0,0,0,1.0,100.0,50.5,149.5,0,0,0,0,0,0,0,25,0,74,0,0,1,8,60989.0,0.0,60989.0,60989.0,1.16578533E8,0.0,1.16578533E8,1.16578533E8,BENIGN
192.168.10.3-192.168.10.1-61740-53-17,192.168.10.3,61740,192.168.10.1,53,17,07/07/2017 02:11:10 PM,30413,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,3551.1130108835036,65.76135205339823,30413.0,0.0,30413.0,30413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.88067602669911,32.88067602669911,46.0,62.0,54.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,54.0,46.0,62.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60626-53-17,192.168.10.3,60626,192.168.10.1,53,17,07/07/2017 02:11:14 PM,48252,1,1,50.0,162.0,50.0,50.0,50.0,0.0,162.0,162.0,162.0,0.0,4393.600265273978,41.449059106358284,48252.0,0.0,48252.0,48252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.724529553179142,20.724529553179142,50.0,162.0,106.0,79.19595949289332,6272.0,0,0,0,0,0,0,0,0,1.0,106.0,50.0,162.0,0,0,0,0,0,0,0,25,0,81,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60290-53-17,192.168.10.3,60290,192.168.10.1,53,17,07/07/2017 02:04:12 PM,48254,1,1,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,1989.4723753471214,41.44734115306503,48254.0,0.0,48254.0,48254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.723670576532516,20.723670576532516,40.0,56.0,48.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,48.0,40.0,56.0,0,0,0,0,0,0,0,20,0,28,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61298-53-17,192.168.10.3,61298,192.168.10.1,53,17,07/07/2017 02:21:52 PM,23986,1,1,52.0,80.0,52.0,52.0,52.0,0.0,80.0,80.0,80.0,0.0,5503.210205953473,83.38197281747686,23986.0,0.0,23986.0,23986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,41.69098640873843,41.69098640873843,52.0,80.0,66.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,66.0,52.0,80.0,0,0,0,0,0,0,0,26,0,40,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62176-53-17,192.168.10.3,62176,192.168.10.1,53,17,07/07/2017 02:22:56 PM,23606,1,1,48.0,144.0,48.0,48.0,48.0,0.0,144.0,144.0,144.0,0.0,8133.525374904686,84.72422265525714,23606.0,0.0,23606.0,23606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.36211132762857,42.36211132762857,48.0,144.0,96.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,96.0,48.0,144.0,0,0,0,0,0,0,0,24,0,72,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.168.10.3-33444-53-17,192.168.10.16,33444,192.168.10.3,53,17,07/07/2017 02:19:57 PM,207,2,2,66.0,190.0,33.0,33.0,33.0,0.0,95.0,95.0,95.0,0.0,1236714.9758454107,19323.671497584543,69.0,33.77869150810907,108.0,49.0,49.0,49.0,0.0,49.0,49.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,16,16,9661.835748792271,9661.835748792271,33.0,95.0,64.0,35.795716689756794,1281.3333333333333,0,0,0,0,0,0,0,0,1.0,64.0,33.0,95.0,0,0,0,0,0,0,0,16,0,47,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60090-53-17,192.168.10.3,60090,192.168.10.1,53,17,07/07/2017 02:25:38 PM,30948,1,1,54.0,108.0,54.0,54.0,54.0,0.0,108.0,108.0,108.0,0.0,5234.587049243893,64.62453147214683,30948.0,0.0,30948.0,30948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.312265736073414,32.312265736073414,54.0,108.0,81.0,38.18376618407357,1458.0,0,0,0,0,0,0,0,0,1.0,81.0,54.0,108.0,0,0,0,0,0,0,0,27,0,54,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61856-53-17,192.168.10.3,61856,192.168.10.1,53,17,07/07/2017 02:25:42 PM,30948,1,1,50.0,115.0,50.0,50.0,50.0,0.0,115.0,115.0,115.0,0.0,5331.5238464521135,64.62453147214683,30948.0,0.0,30948.0,30948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.312265736073414,32.312265736073414,50.0,115.0,82.5,45.96194077712559,2112.5,0,0,0,0,0,0,0,0,1.0,82.5,50.0,115.0,0,0,0,0,0,0,0,25,0,57,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62403-53-17,192.168.10.3,62403,192.168.10.1,53,17,07/07/2017 02:21:51 PM,48726,1,1,72.0,149.0,72.0,72.0,72.0,0.0,149.0,149.0,149.0,0.0,4535.566227476091,41.045848212453315,48726.0,0.0,48726.0,48726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.522924106226657,20.522924106226657,72.0,149.0,110.5,54.44722215136416,2964.5,0,0,0,0,0,0,0,0,1.0,110.5,72.0,149.0,0,0,0,0,0,0,0,36,0,74,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61446-53-17,192.168.10.3,61446,192.168.10.1,53,17,07/07/2017 02:07:47 PM,237483,1,1,43.0,75.0,43.0,43.0,43.0,0.0,75.0,75.0,75.0,0.0,496.8776712438364,8.421655444810787,237483.0,0.0,237483.0,237483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.210827722405393,4.210827722405393,43.0,75.0,59.0,22.627416997969522,512.0,0,0,0,0,0,0,0,0,1.0,59.0,43.0,75.0,0,0,0,0,0,0,0,21,0,37,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61409-53-17,192.168.10.3,61409,192.168.10.1,53,17,07/07/2017 02:11:53 PM,47047,1,1,69.0,166.0,69.0,69.0,69.0,0.0,166.0,166.0,166.0,0.0,4995.004995004995,42.51068080855315,47047.0,0.0,47047.0,47047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.255340404276573,21.255340404276573,69.0,166.0,117.5,68.58935777509511,4704.5,0,0,0,0,0,0,0,0,1.0,117.5,69.0,166.0,0,0,0,0,0,0,0,34,0,83,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61791-53-17,192.168.10.3,61791,192.168.10.1,53,17,07/07/2017 02:16:12 PM,1605799,2,2,101.0,198.0,58.0,43.0,50.5,10.606601717798213,139.0,59.0,99.0,56.568542494923804,186.2001408644544,2.490971784139858,535266.3333333334,827734.1507853431,1491051.0,56614.0,1547665.0,1547665.0,0.0,1547665.0,1547665.0,1549185.0,1549185.0,0.0,1549185.0,1549185.0,0,0,0,0,16,16,1.245485892069929,1.245485892069929,43.0,139.0,74.75,43.45399866525519,1888.25,0,0,0,0,0,0,0,0,1.0,74.75,50.5,99.0,0,0,0,0,0,0,0,25,0,49,0,0,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61284-53-17,192.168.10.3,61284,192.168.10.1,53,17,07/07/2017 02:25:46 PM,39148780,2,2,92.0,503.0,47.0,45.0,46.0,1.4142135623730951,252.0,251.0,251.5,0.7071067811865476,15.198430193737837,0.10217432063017033,1.3049593333333332E7,2.250172580121801E7,3.9032319E7,24478.0,3.9124302E7,3.9124302E7,0.0,3.9124302E7,3.9124302E7,3.9056797E7,3.9056797E7,0.0,3.9056797E7,3.9056797E7,0,0,0,0,16,16,0.051087160315085166,0.051087160315085166,45.0,252.0,148.75,118.64899212944599,14077.583333333334,0,0,0,0,0,0,0,0,1.0,148.75,46.0,251.5,0,0,0,0,0,0,0,23,0,125,0,0,1,8,91983.0,0.0,91983.0,91983.0,3.9032319E7,0.0,3.9032319E7,3.9032319E7,BENIGN
192.168.10.3-192.168.10.1-62155-53-17,192.168.10.3,62155,192.168.10.1,53,17,07/07/2017 02:25:45 PM,30600,1,1,53.0,117.0,53.0,53.0,53.0,0.0,117.0,117.0,117.0,0.0,5555.555555555556,65.35947712418302,30600.0,0.0,30600.0,30600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.67973856209151,32.67973856209151,53.0,117.0,85.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0,1.0,85.0,53.0,117.0,0,0,0,0,0,0,0,26,0,58,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61454-53-17,192.168.10.3,61454,192.168.10.1,53,17,07/07/2017 02:10:43 PM,60710,1,1,53.0,166.0,53.0,53.0,53.0,0.0,166.0,166.0,166.0,0.0,3607.3134574205237,32.94350189425136,60710.0,0.0,60710.0,60710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.47175094712568,16.47175094712568,53.0,166.0,109.5,79.90306627407988,6384.5,0,0,0,0,0,0,0,0,1.0,109.5,53.0,166.0,0,0,0,0,0,0,0,26,0,83,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62352-53-17,192.168.10.3,62352,192.168.10.1,53,17,07/07/2017 02:25:22 PM,62337562,2,2,99.0,421.0,56.0,43.0,49.5,9.192388155425117,272.0,149.0,210.5,86.97413408594535,8.341680093295917,0.06416676994843012,2.0779187333333336E7,3.586878279309924E7,6.2196881E7,46517.0,6.2291045E7,6.2291045E7,0.0,6.2291045E7,6.2291045E7,6.2243398E7,6.2243398E7,0.0,6.2243398E7,6.2243398E7,0,0,0,0,16,16,0.03208338497421506,0.03208338497421506,43.0,272.0,130.0,105.78279633286313,11190.000000000002,0,0,0,0,0,0,0,0,1.0,130.0,49.5,210.5,0,0,0,0,0,0,0,24,0,105,0,0,1,8,94164.0,0.0,94164.0,94164.0,6.2196881E7,0.0,6.2196881E7,6.2196881E7,BENIGN
192.168.10.3-192.168.10.1-60947-53-17,192.168.10.3,60947,192.168.10.1,53,17,07/07/2017 02:26:27 PM,206203,1,1,42.0,90.0,42.0,42.0,42.0,0.0,90.0,90.0,90.0,0.0,640.1458756662124,9.699179934336552,206203.0,0.0,206203.0,206203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.849589967168276,4.849589967168276,42.0,90.0,66.0,33.94112549695428,1152.0,0,0,0,0,0,0,0,0,1.0,66.0,42.0,90.0,0,0,0,0,0,0,0,21,0,45,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62231-53-17,192.168.10.3,62231,192.168.10.1,53,17,07/07/2017 02:16:15 PM,77694,1,1,45.0,121.0,45.0,45.0,45.0,0.0,121.0,121.0,121.0,0.0,2136.587123844827,25.742013540299123,77694.0,0.0,77694.0,77694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.871006770149561,12.871006770149561,45.0,121.0,83.0,53.74011537017761,2888.0,0,0,0,0,0,0,0,0,1.0,83.0,45.0,121.0,0,0,0,0,0,0,0,22,0,60,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61005-53-17,192.168.10.3,61005,192.168.10.1,53,17,07/07/2017 02:26:47 PM,49529,1,1,55.0,116.0,55.0,55.0,55.0,0.0,116.0,116.0,116.0,0.0,3452.5227644410347,40.380383209836666,49529.0,0.0,49529.0,49529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.190191604918333,20.190191604918333,55.0,116.0,85.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,85.5,55.0,116.0,0,0,0,0,0,0,0,27,0,58,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-62169-53-17,192.168.10.3,62169,192.168.10.1,53,17,07/07/2017 02:25:27 PM,539,1,1,58.0,139.0,58.0,58.0,58.0,0.0,139.0,139.0,139.0,0.0,365491.6512059369,3710.575139146568,539.0,0.0,539.0,539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1855.287569573284,1855.287569573284,58.0,139.0,98.5,57.27564927611035,3280.5,0,0,0,0,0,0,0,0,1.0,98.5,58.0,139.0,0,0,0,0,0,0,0,29,0,69,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60901-53-17,192.168.10.3,60901,192.168.10.1,53,17,07/07/2017 02:10:51 PM,454,1,1,50.0,102.0,50.0,50.0,50.0,0.0,102.0,102.0,102.0,0.0,334801.7621145375,4405.286343612335,454.0,0.0,454.0,454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2202.6431718061676,2202.6431718061676,50.0,102.0,76.0,36.76955262170047,1352.0,0,0,0,0,0,0,0,0,1.0,76.0,50.0,102.0,0,0,0,0,0,0,0,25,0,51,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61185-53-17,192.168.10.3,61185,192.168.10.1,53,17,07/07/2017 02:25:28 PM,470,1,1,52.0,118.0,52.0,52.0,52.0,0.0,118.0,118.0,118.0,0.0,361702.1276595745,4255.319148936171,470.0,0.0,470.0,470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2127.6595744680853,2127.6595744680853,52.0,118.0,85.0,46.66904755831214,2178.0,0,0,0,0,0,0,0,0,1.0,85.0,52.0,118.0,0,0,0,0,0,0,0,26,0,59,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60316-53-17,192.168.10.3,60316,192.168.10.1,53,17,07/07/2017 02:25:21 PM,25389124,2,2,113.0,217.0,64.0,49.0,56.5,10.606601717798213,117.0,100.0,108.5,12.020815280171307,12.99769145245027,0.1575477751812154,8463041.333333332,1.455301969803059E7,2.5267421E7,60264.0,2.5327685E7,2.5327685E7,0.0,2.5327685E7,2.5327685E7,2.532886E7,2.532886E7,0.0,2.532886E7,2.532886E7,0,0,0,0,16,16,0.0787738875906077,0.0787738875906077,49.0,117.0,82.5,31.416556144810016,987.0,0,0,0,0,0,0,0,0,1.0,82.5,56.5,108.5,0,0,0,0,0,0,0,28,0,54,0,0,1,8,60264.0,0.0,60264.0,60264.0,2.5267421E7,0.0,2.5267421E7,2.5267421E7,BENIGN
192.168.10.3-192.168.10.1-61282-53-17,192.168.10.3,61282,192.168.10.1,53,17,07/07/2017 02:11:00 PM,307032,1,1,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,312.6709919487219,6.513978998931707,307032.0,0.0,307032.0,307032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.2569894994658535,3.2569894994658535,40.0,56.0,48.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,48.0,40.0,56.0,0,0,0,0,0,0,0,20,0,28,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-61301-53-17,192.168.10.3,61301,192.168.10.1,53,17,07/07/2017 02:25:20 PM,20342232,2,2,101.0,310.0,51.0,50.0,50.5,0.7071067811865476,199.0,111.0,155.0,62.22539674441618,20.20427256949975,0.19663525615084915,6780744.0,1.1664130109494535E7,2.0249216E7,381.0,2.0341851E7,2.0341851E7,0.0,2.0341851E7,2.0341851E7,2.0249597E7,2.0249597E7,0.0,2.0249597E7,2.0249597E7,0,0,0,0,16,16,0.09831762807542457,0.09831762807542457,50.0,199.0,102.75,70.22048608964955,4930.916666666667,0,0,0,0,0,0,0,0,1.0,102.75,50.5,155.0,0,0,0,0,0,0,0,25,0,77,0,0,1,8,92635.0,0.0,92635.0,92635.0,2.0249216E7,0.0,2.0249216E7,2.0249216E7,BENIGN
192.168.10.3-192.168.10.1-62332-53-17,192.168.10.3,62332,192.168.10.1,53,17,07/07/2017 02:09:46 PM,83064217,2,2,93.0,237.0,48.0,45.0,46.5,2.1213203435596424,173.0,64.0,118.5,77.07463914933368,3.972829840796549,0.04815551322177635,2.7688072333333336E7,4.7897736260259464E7,8.2995614E7,30435.0,8.3026049E7,8.3026049E7,0.0,8.3026049E7,8.3026049E7,8.3033782E7,8.3033782E7,0.0,8.3033782E7,8.3033782E7,0,0,0,0,16,16,0.024077756610888176,0.024077756610888176,45.0,173.0,82.5,60.90703298196905,3709.666666666666,0,0,0,0,0,0,0,0,1.0,82.5,46.5,118.5,0,0,0,0,0,0,0,23,0,59,0,0,1,8,30435.0,0.0,30435.0,30435.0,8.2995614E7,0.0,8.2995614E7,8.2995614E7,BENIGN
192.168.10.3-192.168.10.1-62356-53-17,192.168.10.3,62356,192.168.10.1,53,17,07/07/2017 02:22:09 PM,247434,1,1,65.0,217.0,65.0,65.0,65.0,0.0,217.0,217.0,217.0,0.0,1139.697858822959,8.082963537751482,247434.0,0.0,247434.0,247434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.041481768875741,4.041481768875741,65.0,217.0,141.0,107.48023074035522,11552.0,0,0,0,0,0,0,0,0,1.0,141.0,65.0,217.0,0,0,0,0,0,0,0,32,0,108,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.1-60472-53-17,192.168.10.3,60472,192.168.10.1,53,17,07/07/2017 02:11:36 PM,69164,1,1,74.0,126.0,74.0,74.0,74.0,0.0,126.0,126.0,126.0,0.0,2891.6777514313803,28.916777514313804,69164.0,0.0,69164.0,69164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.458388757156902,14.458388757156902,74.0,126.0,100.0,36.76955262170047,1352.0,0,0,0,0,0,0,0,0,1.0,100.0,74.0,126.0,0,0,0,0,0,0,0,37,0,63,0,0,0,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-99.224.25.39-123-123-17,192.168.10.19,123,99.224.25.39,123,17,07/07/2017 02:28:31 PM,67055970,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.8632797348245056,0.059651661142177195,2.235199E7,3.861587011068562E7,6.6941756E7,56433.0,6.6999537E7,6.6999537E7,0.0,6.6999537E7,6.6999537E7,6.6998189E7,6.6998189E7,0.0,6.6998189E7,6.6998189E7,0,0,0,0,16,16,0.029825830571088598,0.029825830571088598,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,57781.0,0.0,57781.0,57781.0,6.6941756E7,0.0,6.6941756E7,6.6941756E7,BENIGN
192.168.10.3-192.168.10.1-61215-53-17,192.168.10.3,61215,192.168.10.1,53,17,07/07/2017 02:19:58 PM,112859242,2,2,134.0,319.0,95.0,39.0,67.0,39.59797974644666,177.0,142.0,159.5,24.748737341529164,4.013849393034201,0.035442378746438866,3.761974733333333E7,6.4958263400355354E7,1.12627013E8,23611.0,1.12835631E8,1.12835631E8,0.0,1.12835631E8,1.12835631E8,1.12650624E8,1.12650624E8,0.0,1.12650624E8,1.12650624E8,0,0,0,0,16,16,0.017721189373219433,0.017721189373219433,39.0,177.0,113.25,59.82404756171774,3578.9166666666665,0,0,0,0,0,0,0,0,1.0,113.25,67.0,159.5,0,0,0,0,0,0,0,33,0,79,0,0,1,8,208618.0,0.0,208618.0,208618.0,1.12627013E8,0.0,1.12627013E8,1.12627013E8,BENIGN
